filename,treeno,tree,sentence
wb/sel/14/sel_1420,1,"(TOP (S (CC But)(S-IMP (NP-SBJ (-NONE- *PRO*))(VP (VB do)(RB n't)(VP (VB worry))))(, ,)(S (NP-SBJ (PRP I))(VP (VBP 'm)(RB not)(VP (VBG being)(ADJP-PRD (JJ sexist))(ADVP-LOC (RB here)))))(, ,)(S (S (NP-SBJ (PRP I))(VP (MD 'd)(VP (VB make)(S (NP-SBJ (NP (NNS men))(PP (IN in)(NP (NNS kilts))))(VP (VB wear)(NP (NNS pants))(ADVP (RB too)))))))(CC and)(S (SBAR-ADV (IN if)(S (NP-SBJ-1 (NP (NNS people))(PP (IN of)(NP (DT either)(NN sex))))(VP (VBP want)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB go)(NP-MNR (NN commando))))))))(NP-SBJ (PRP they))(VP (MD can)(VP (VB do)(ADVP-PRD (RB so))(PP-MNR (IN in)(NP (NP (NNS skirts))(SBAR (WHNP-2 (WDT that))(S (NP-SBJ (-NONE- *T*-2))(VP (VBP reach)(PP-CLR (IN below)(NP (DT the)(NN knee))))))))))))(. .)))","But *PRO* do n't worry , I 'm not being sexist here , I 'd make men in kilts wear pants too and if people of either sex want *PRO*-1 to go commando they can do so in skirts that *T*-2 reach below the knee ."
wb/sel/22/sel_2274,1,"(TOP (NP (NP (NN TACTIC)(CD 2))(: :)(S-IMP (NP-SBJ (-NONE- *PRO*))(VP (VB Trot)(PRT (RP out))(NP (NP (NP (`` "")(NP (NNS experts))('' "")(VP (VBN drummed)(NP (-NONE- *))(PRT (RP up))(ADVP-LOC (RB somewhere))))(SBAR (WHNP-1 (WP who))(S (NP-SBJ (-NONE- *T*-1))(VP (VP (VBP are)(RB not)(NP-PRD (JJ real)(NNS scientists)))(, ,)(CC but)(VP (MD can)(VP (VB play)(NP (NN one))(PP-LOC (PP (IN on)(NP (NN TV)))(-LRB- -LRB-)(CC and)(PP (IN in)(NP (NNS books)(, ,)(NNS magazines)(, ,)(FW etc.)))(-RRB- -RRB-))))))))(, ,)(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (-NONE- *T*-2))(VP (TO to)(VP (VB argue)(PP-CLR (IN against)(NP (NN reality)))(PP-MNR (IN in)(NP (ADJP (JJ scientific)(HYPH -)(VBG sounding))(NNS terms))))))))))(. .)))","TACTIC 2 : *PRO* Trot out "" experts "" drummed * up somewhere who *T*-1 are not real scientists , but can play one on TV ( and in books , magazines , etc. ) , 0 *T*-2 to argue against reality in scientific - sounding terms ."
wb/sel/22/sel_2214,1,"(TOP (S (NP-SBJ (PRP I))(VP (VP (VBD did)(RB n't)(VP (VB like)(NP (NP (DT any))(PP (IN of)(NP (DT the)(NN program)))(, ,)(ADVP (IN at)(DT all)))))(, ,)(CC and)(VP (VBD decided)(SBAR (-NONE- 0)(S (NP-SBJ (PRP it))(VP (VBD was)(S (ADVP (RB just))(NP-SBJ-1 (NNP ABC))(VP (VP (VBG being)(ADJP-PRD (JJ greedy)))(VP (VBG trying)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB capitalize)(PP-CLR (IN on)(NP (NP (NNP Elvis)(POS '))(NN death)(NN anniversary))))))))))))))(. .)))","I did n't like any of the program , at all , and decided 0 it was just ABC being greedy trying *PRO*-1 to capitalize on Elvis ' death anniversary ."
wb/sel/22/sel_2280,1,"(TOP (FRAG (CC Or)(ADVP (RBR worse))(, ,)(S (NP-SBJ (PRP they))(VP (VBP 've)(VP (VBN exported)(NP (NP (PRP$ their)(NNS brains))(CC and)(NP (NN con)(HYPH -)(NNS men)(PRN (-LRB- -LRB-)(S-IMP (NP-SBJ (-NONE- *PRO*))(VP (VB do)(RB n't)(VP (VB underestimate)(NP (NP (DT the)(NN importance))(PP (IN of)(NP (NN con)(HYPH -)(NNS men)))(PP (IN to)(NP (NN revolution)))))))(-RRB- -RRB-))))(PP-CLR (ADVP (RB west))(IN to)(NP (NP (NNP Britian))(CC and)(NP (NNP Wall)(NNP Street))))(PP (IN with)(NP (NP (NP (NNS stops))(PP (IN along)(NP (DT the)(NN way))))(SBAR (WHADVP-1 (-NONE- 0))(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VP (VB rip)(PRT (RP off))(NP (JJ Syrian)(NNS Banks)))(CC and)(VP (VB drum)(PRT (RP up))(NP (NP (ADJP (JJ Egyptian)(CC and)(JJ Palestinian))(NN support))(-LRB- -LRB-)(NP (JJ great)(NN company))(-RRB- -RRB-)))(ADVP-LOC (-NONE- *T*-1)))))))))))(. .)))","Or worse , they 've exported their brains and con - men ( *PRO* do n't underestimate the importance of con - men to revolution ) west to Britian and Wall Street with stops along the way 0 *PRO* to rip off Syrian Banks and drum up Egyptian and Palestinian support ( great company ) *T*-1 ."
wb/sel/22/sel_2226,1,"(TOP (S (S (S (NP-SBJ (PRP I))(VP (VBP 'm)(RB not)(NP-PRD (NP (JJ much))(PP (IN of)(NP (DT a)(NN grammarian))))))(, ,)(CC so)(S (NP-SBJ (PRP I))(VP (MD 'd)(VP (VB appreciate)(NP (PRP it))(SBAR-ADV (IN if)(S (NP-SBJ-1 (NN anyone))(VP (VBZ wishes)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VP (VB step)(PRT (RP in))(ADVP-LOC (RB here)))(CC and)(VP (VB give)(NP (PRP me))(NP (DT some)(NN help)))))))))))))(, ,)(CC but)(S (PP (IN from)(SBAR-NOM (WHNP-2 (WP what))(S (NP-SBJ (PRP I))(VP (VBP 've)(VP (VBN seen)(NP (-NONE- *T*-2)))))))(NP-SBJ-5 (EX there))(VP (VBZ seems)(S (NP-SBJ (-NONE- *-5))(VP (TO to)(VP (VB be)(NP-PRD (NP (CD two)(NNS possibilities))(: :)(S (S (LST (LS 1)(-RRB- -RRB-))(NP-SBJ (EX There))(VP (VBD was)(NP-PRD (NP (DT a)(NN variation))(PP (IN in)(NP (NN understanding)))(PP (IN as)(PP (IN to)(SBAR-NOM (WHNP-3 (WHNP (WDT what)(NNS kinds))(PP (IN of)(NP (NNS nouns))))(S (NP-SBJ (-NONE- *T*-3))(VP (VBD constituted)(`` "")(NP (JJ proper)(NNS nouns))('' "")))))))))(: ;)(CC or)(S (LST (LS 2)(-RRB- -RRB-))(NP-SBJ (DT Some)(NNS people))(ADVP (RB just))(VP (VBD capitalized)(NP (DT all)(NNS nouns))(, ,)(PP (IN despite)(SBAR-NOM (WHNP-4 (WP what))(S (NP-SBJ (JJ old)(NNP Ben))(VP (VBD thought)(NP (-NONE- *T*-4))(PP-CLR (IN about)(NP (PRP it))))))))))))))))(. .)))","I 'm not much of a grammarian , so I 'd appreciate it if anyone wishes *PRO*-1 to step in here and give me some help , but from what I 've seen *T*-2 there seems *-5 to be two possibilities : 1 ) There was a variation in understanding as to what kinds of nouns *T*-3 constituted "" proper nouns "" ; or 2 ) Some people just capitalized all nouns , despite what old Ben thought *T*-4 about it ."
wb/sel/22/sel_2287,1,"(TOP (S (S (NP-SBJ-1 (PRP They))(VP (VBP have)(RB not)(VP (VBN tried)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB drum)(NP (NNP Christianity))(PP-CLR (IN down)(NP (PRP$ his)(NN neck)))))))))(, ,)(S (S (NP-SBJ (PRP he))(VP (VBZ goes)(PP-CLR (IN to)(NP (NN church)))(PP (IN with)(NP (DT the)(NN school)))(PP-TMP (IN once)(NP (DT a)(NN term)))))(, ,)(CC and)(S (NP-SBJ (PRP he))(VP (VBZ has)(VP (VBN told)(NP (PRP me))(SBAR (IN that)(S (NP-SBJ (PRP he))(VP (MD can)(VP (VB handle)(NP (DT that))))))(PRN (-LRB- -LRB-)(S (NP-SBJ (PRP he))(ADVP (RB largely))(VP (VBZ daydreams)))(-RRB- -RRB-))))))(CC So)(S (NP-SBJ (DT that))(VP (VBZ is)(NP-PRD (NP (NP (QP (ADVP (IN at)(JJS least))(CD one))(NN faith)(NN school))(SBAR (WHNP-2 (-NONE- 0))(S (NP-SBJ (PRP I))(VP (VBP know)(PP-CLR (IN of)(NP (-NONE- *T*-2)))))))(SBAR (WHNP-3 (WDT that))(S (NP-SBJ-4 (-NONE- *T*-3))(VP (VBZ has)(RB not)(ADVP (RB even))(VP (VBN attempted)(S (NP-SBJ (-NONE- *PRO*-4))(VP (TO to)(VP (VB seperate)(NP (NNS kids))(PP-PRP (VBN based)(PP (IN on)(NP (NP (NN faith))(, ,)(CC nor)(NP (DT any)(JJ other)(NN thing)))))))))))))))(. .)))","They have not tried *PRO*-1 to drum Christianity down his neck , he goes to church with the school once a term , and he has told me that he can handle that ( he largely daydreams ) So that is at least one faith school 0 I know of *T*-2 that *T*-3 has not even attempted *PRO*-4 to seperate kids based on faith , nor any other thing ."
wb/sel/22/sel_2200,1,"(TOP (S (NP-SBJ-1 (PRP I))(VP (VBD did)(RB n't)(VP (VB like)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB ask)(NP-2 (PRP her))(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB spell)(NP (PRP it))))))))(SBAR-PRP (IN as)(S (S (NP-SBJ (JJS most)(JJ elderly)(NNS Gaels))(VP (MD can)(RB not)(VP (VB read)(CC or)(VB write)(NP (NNP Gaelic))(, ,)(NP-ADV (NP (NNS thanks))(PP (IN to)(NP (NP (DT the)(JJ pernicious)(NN system))(SBAR (WHNP-3 (WDT which))(S (NP-SBJ (-NONE- *T*-3))(VP (VBD punished)(NP-4 (PRP them))(PP-CLR (IN for)(S-NOM (NP-SBJ (-NONE- *PRO*-4))(VP (VBG using)(NP (DT the)(NN language))(PP-LOC (IN at)(NP (NN school)))))))))))))))(CC and)(S (NP-SBJ (PRP I))(VP (VBD had)(NP (DT no)(NN wish)(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB emnbarrass)(NP (PRP her))))))))))))(. .)))","I did n't like *PRO*-1 to ask her *PRO*-2 to spell it as most elderly Gaels can not read or write Gaelic , thanks to the pernicious system which *T*-3 punished them for *PRO*-4 using the language at school and I had no wish *PRO* to emnbarrass her ."
wb/sel/22/sel_2206,1,"(TOP (S (NP-SBJ-1 (JJ Autorelease)(NNS pools))(PRN (-LRB- -LRB-)(S-IMP (NP-SBJ (-NONE- *PRO*))(VP (VB note)(SBAR (-NONE- 0)(S (NP-SBJ (NNP Cocoa))(VP (VBZ does)(RB not)(VP (VB capitalize)(NP (NP (DT the)(NN R))(PP (IN in)(NP (DT the)(NN class)(NN name))))))))))(-RRB- -RRB-))(VP (VBP are)(ADVP-TMP (RB always))(ADVP-MNR (RB implicitly))(VP (VP (VBN added)(NP (-NONE- *-1))(PP-CLR (IN to)(NP (NP (DT the)(JJ next)(NN pool))(PP (IN up)(NP (DT the)(NN stack)))))(SBAR-TMP (WHADVP-5 (WRB when))(S (NP-SBJ-2 (-NONE- *PRO*))(VP (VBN created)(NP (-NONE- *-2))(ADVP-TMP (-NONE- *T*-5))))))(, ,)(CC and)(VP (VBN removed)(NP (-NONE- *-1))(SBAR-TMP (WHADVP-4 (WRB when))(S (NP-SBJ-3 (-NONE- *PRO*))(VP (VBN destroyed)(NP (-NONE- *-3))(ADVP-TMP (-NONE- *T*-4))))))))(. .)))","Autorelease pools ( *PRO* note 0 Cocoa does not capitalize the R in the class name ) are always implicitly added *-1 to the next pool up the stack when *PRO* created *-2 *T*-5 , and removed *-1 when *PRO* destroyed *-3 *T*-4 ."
wb/sel/22/sel_2267,1,"(TOP (S (NP-SBJ (-NONE- *PRO*))(VP (VBD Were)(RB n't)(SBAR-PRD (IN like)(S (NP-SBJ-1 (PRP he))(VP (VBD 'd)(ADVP-TMP (RB ever))(VP (VP (VBN gone))(CC and)(VP (VBN wasted)(NP (NP (NNS hours))(PP (IN on)(NP (NN end))))(S (NP-SBJ-2 (-NONE- *PRO*-1))(VP (VBG trying)(S (NP-SBJ (-NONE- *PRO*-2))(VP (TO to)(VP (VB get)(S (NP-SBJ (NNP Wash))(VP (TO to)(VP (VB drum)(NP (NP (DT the)(NN knack))(PP (IN of)(NP (NN flying))))(PP-CLR (IN into)(NP (PRP him))))))(, ,)(ADVP-TMP (RB back)(WRB when)))))))))))))(. .)))","*PRO* Were n't like he 'd ever gone and wasted hours on end *PRO*-1 trying *PRO*-2 to get Wash to drum the knack of flying into him , back when ."
wb/sel/25/sel_2538,1,(TOP (S (S (NP-SBJ (PRP We))(VP (VBD mapped)(PRT (RP out))(NP (DT the)(NNP Matrix))))(CC but)(S (PP-TMP (IN for)(NP (NNS years)))(S (NP-SBJ (PRP we))(VP (MD could)(RB n't)(VP (VB find)(NP (DT the)(JJ right)(NN form)))))(CC and)(S (NP-SBJ (PRP we))(VP (VBD knew)(SBAR (-NONE- 0)(S (NP-SBJ-1 (PRP we))(VP (VBD were)(RB not)(VP (VBN allowed)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB make)(NP (QP (RB even)(CD one))(NN mistake))))))))))))(. .))),We mapped out the Matrix but for years we could n't find the right form and we knew 0 we were not allowed *PRO*-1 to make even one mistake .
wb/sel/25/sel_2569,1,"(TOP (S (S (NP-SBJ (PRP I))(VP (MD would)(RB n't)(VP (VB advice)(S (NP-SBJ (-NONE- *PRO*))(VP (VBG using)(NP (NNP Roundup))(UCP (PP-LOC (IN in)(NP (DT a)(NN food)(NN garden)))(CC or)(SBAR-ADV (IN if)(S (NP-SBJ (PRP you))(VP (VBP have)(NP (NP (DT a)(NN child))(SBAR (WHNP-1 (WP$ whose)(NN condition))(S (NP-SBJ (-NONE- *T*-1))(VP (MD may)(VP (VB be)(ADJP-PRD (JJ sensitive)(PP (IN to)(NP (NML (JJ modern)(NN day))(NNS chemicals))))))))))))))))))(, ,)(S-IMP (ADVP (RB just))(NP-SBJ (-NONE- *PRO*))(VP (VP (VB plug)(PRT (RP away))(PP-CLR (IN at)(NP (DT the)(NN soil)(NN preparation))))(CC and)(VP (VB get)(S (NP-SBJ (DT that))(ADJP-PRD (JJ right)))(PP-TMP (IN from)(NP (DT the)(NN start))))))(. .)))","I would n't advice *PRO* using Roundup in a food garden or if you have a child whose condition *T*-1 may be sensitive to modern day chemicals , just *PRO* plug away at the soil preparation and get that right from the start ."
wb/sel/25/sel_2513,1,"(TOP (S (PP (IN in)(NP (DT a)(NN sense)))(NP-SBJ (PRP it))(VP (MD would)(VP (VB seem)(SBAR (SBAR (-NONE- 0)(S (NP-SBJ (DT this))(VP (VBZ is)(NP-PRD (NP (DT the)(JJ litmus)(NN test))(PP (IN of)(NP (NP (ADJP (`` "")(JJ good)('' "")(CONJP (IN if)(RB not))(`` "")(JJ great)('' ""))(`` ')(NN art)('' '))(, ,)(SBAR (WHPP-3 (IN in)(WHNP (WDT which)))(S (SBAR-NOM-SBJ-2 (WHNP-1 (WP what))(S (NP-SBJ (-NONE- *T*-1))(VP (VBZ is)(VP (VBG going)(PRT (RP on))(PP-CLR (IN in)(NP (DT these)(NNS relations)))))))(VP (VBZ begins)(S (NP-SBJ (-NONE- *-2))(VP (TO to)(VP (VB scale)(PP-CLR (IN to)(NP (NP (JJR larger)(NNS issues))(PP (IN of)(NP (NN awareness)(, ,)(NN consciousness)(, ,)(NNS values)(, ,)(NN insight)(, ,)(FW etc.))))))))(PP (-NONE- *T*-3)))))))))))(CC and)(SBAR (IN that)(S (NP-SBJ (NP (JJ much))(PP (IN of)(NP (DT this))))(VP (VBZ involves)(NP (NP (NNS patterns))(, ,)(S-NOM (NP-SBJ (-NONE- *PRO*))(VP (VBG recognizing)(NP (NNS patterns)(CC and)(NNS movements)(CC and)(NNS flows)(CC and)(NNS relations)(CC and)(NN organization))(SBAR-CLR (IN as)(S (NP-SBJ (PRP it))(VP (VBZ maps)(PP-CLR (IN into)(NP (NML (NML (NN self))(HYPH -)(PP (IN with)(HYPH -)(NP (NN self))))(NN modeling)))))))))))))))(. .)))","in a sense it would seem 0 this is the litmus test of "" good "" if not "" great "" ' art ' , in which what *T*-1 is going on in these relations begins *-2 to scale to larger issues of awareness , consciousness , values , insight , etc. *T*-3 and that much of this involves patterns , *PRO* recognizing patterns and movements and flows and relations and organization as it maps into self - with - self modeling ."
wb/sel/25/sel_2548,1,"(TOP (S (S (NP-SBJ (NN Oil)(NN production))(VP (VBZ has)(RB not)(VP (VBN recovered)(PP-CLR (IN to)(NP (JJ pre-war)(NNS levels))))))(, ,)(CC and)(S (NP-SBJ-1 (NML (NN parliament)(CC and)(NN cabinet))(NNS officials))(VP (VBP are)(VP (VBG working)(S-PRP (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VB map)(PRT (RP out))(NP (NP (NML (NN investment)(CC and)(NN ownership))(NNS rights))(SBAR (WHNP-2 (WDT that))(S (NP-SBJ (-NONE- *T*-2))(VP (MD will)(VP (VB help)(S (NP-SBJ (-NONE- *PRO*))(VP (VB move)(NP (DT the)(NN industry))(ADVP-DIR (RB forward)))))))))))))))(. .)('' "")))","Oil production has not recovered to pre-war levels , and parliament and cabinet officials are working *PRO*-1 to map out investment and ownership rights that *T*-2 will help *PRO* move the industry forward . """
wb/eng/00/eng_0016,8,"(TOP (S (PP-LOC (IN In)(NP (NP (NN Part)(CD 2))(PP (IN of)(NP (NP (PRP$ his)(JJ historical)(NN excavation))(PP (IN of)(NP (NP (NP (DT the)(NN life)(CC and)(NN world))(PP (IN of)(NP (NNP Donald)(NNP Rumsfeld))))(-LRB- -LRB-)(CONJP (RB not)(TO to)(VB speak)(IN of))(NP (NP (DT the)(NNS worlds))(PP (IN of)(NP (NP (DT both)(NNP President)(NNPS Bushes))(, ,)(NP (DT the)(NNS neocons))(, ,)(NP (DT the)(NNP U.S.)(NN military))(, ,)(NP (DT the)(NNP GOP))(, ,)(CC and)(NP (DT an)(JJ indolent)(NNS media)))))(-RRB- -RRB-)))))))(, ,)(NP-SBJ-1 (NNP Roger)(NNP Morris))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-1))(ADVP-TMP (RB already))(ADJP-PRD (JJ deep)(PP-LOC (IN in)(NP (DT that)(NN hole)))))(, ,)(ADVP (RB just))(VP (VBZ keeps)(S (NP-SBJ (-NONE- *-1))(VP (VBG digging)(PRT (RP away)))))(. .)))","In Part 2 of his historical excavation of the life and world of Donald Rumsfeld ( not to speak of the worlds of both President Bushes , the neocons , the U.S. military , the GOP , and an indolent media ) , Roger Morris , *PRO*-1 already deep in that hole , just keeps *-1 digging away ."
wb/eng/00/eng_0016,30,"(TOP (S (S-ADV (NP-SBJ (-NONE- *PRO*-1))(VP (VBG Having)(VP (VBN advertised)(NP (DT the)(NN medicine))(PP-CLR (IN as)(`` ``)(NP (NP (NN ideal))(PP (IN for)(NP (DT every)(NN situation))))))))(, ,)('' '')(NP-SBJ-1 (NNP Searle))(VP (VBD did)(RB not)(VP (VB undertake)(NP (DT a)(JJ cautionary)(NN labeling)(NN change))(PP-TMP (IN until)(NP (NP (NP (DT the)(NN end))(PP (IN of)(NP (CD 1981))))(, ,)(NP (NP (QP (RB nearly)(CD five))(NNS years))(PP (IN into)(NP (NP (NNP Rumsfeld)(POS 's))(NN tenure))))))(, ,)(NAC (CC and)(ADVP-TMP (RB then))(SBAR-TMP (WHADVP-3 (RB only)(WRB when))(S (NP-SBJ-2 (-NONE- *PRO*))(VP (VBN threatened)(NP (-NONE- *-2))(PP-CLR (IN with)(NP (JJ damaging)(NN publicity)))(PP (IN by)(NP-LGS (NP (NNS children)(POS 's))(NN advocacy)(NNS groups)))(ADVP-TMP (-NONE- *T*-3))))))))(. .)))","*PRO*-1 Having advertised the medicine as `` ideal for every situation , '' Searle did not undertake a cautionary labeling change until the end of 1981 , nearly five years into Rumsfeld 's tenure , and then only when *PRO* threatened *-2 with damaging publicity by children 's advocacy groups *T*-3 ."
wb/eng/00/eng_0016,156,"(TOP (S (ADVP (RB Not)(RB least))(, ,)(NP-SBJ-1 (PRP they))(VP (VBD operated)(PP-MNR (IN without)(NP (DT the)(NN need)(S (NP-SBJ (-NONE- *PRO*))(VP (TO to)(VP (VB support)(NP (PRP$ their)(NNS prejudices)(CC or)(NNS delusions))(PP-LOC (IN in)(NP (JJ authentic)(NML (JJ high)(HYPH -)(NN level))(NN debate))))))))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-1))(VP (VBG flourishing)(PP-LOC (IN in)(NP (NP (PRP$ their)(NML (NNS members)(HYPH -)(RB only))(NNS domains))(PP (IN of)(NP (NP (DT the)(NNP Pentagon))(, ,)(NP (DT the)(NNP NSC)(NNP Staff))(, ,)(CC and)(NP (DT the)(NNP State)(NNP Department))))))))(, ,)(S-ADV (NP-SBJ (-NONE- *PRO*-1))(UCP-PRD (VP (VBG enjoying)(NP (NP (NP (JJ exclusive)(NNS channels))(PP (IN of)(NP (NP (NN communication))(PP (IN to)(NP (DT the)(NNP White)(NNP House))))))(VP (VBN controlled)(NP (-NONE- *))(PP (IN by)(NP-LGS (NNP Cheney))))))(, ,)(CC and)(ADJP (JJ unchallenged)(PP (IN under)(NP (NP (DT a)(NNP President))(PP (IN of)(NP (ADJP (RB uniquely)(JJ closed))(NN mind)))))))))(. .)))","Not least , they operated without the need *PRO* to support their prejudices or delusions in authentic high - level debate , *PRO*-1 flourishing in their members - only domains of the Pentagon , the NSC Staff , and the State Department , *PRO*-1 enjoying exclusive channels of communication to the White House controlled * by Cheney , and unchallenged under a President of uniquely closed mind ."
wb/eng/00/eng_0014,28,"(TOP (S (NP-SBJ (PRP It))(VP (VBZ suffices)(SBAR (IN that)(S (NP-SBJ (PRP I))(VP (VBD was)(RB not)(NP-PRD (NP (DT an)(NN exception))(PP (IN among)(NP (PRP$ my)(NNS compatriots))))(, ,)(SBAR-PRP (IN since)(S (S (NP-SBJ (DT this))(VP (VBZ is)(NP-PRD (DT a)(ADJP (RB very)(JJ Spanish))(NN characteristic))))(, ,)(CC and)(S (NP-SBJ-1 (NP (PRP$ our)(NN art))(, ,)(NP (NP (NN exponent))(PP (IN of)(NP (DT the)(JJ Spanish)(NN spirit)))))(, ,)(VP (VBD was)(VP (VBN impregnated)(NP (-NONE- *-1))(PP-CLR (IN with)(NP (DT these)(CD two)(NNS sentiments))))))))))))(. .)))","It suffices that I was not an exception among my compatriots , since this is a very Spanish characteristic , and our art , exponent of the Spanish spirit , was impregnated *-1 with these two sentiments ."
wb/eng/00/eng_0014,52,"(TOP (S (NP-SBJ (NNP Michael)(NNP Gould))(VP (VBZ states)(PP-LOC (IN in)(NP-TTL (NP (NNP Surrealism))(CC and)(NP (DT the)(NNP Cinema))))(, ,)(`` ``)(S (SBAR-ADV (IN If)(S (NP-SBJ-2 (NP (DT the)(NN vision))(VP (VBN revealed)(NP (-NONE- *))))(VP (VP (VBZ is)(NP-PRD (NP (NP (ADJP (RB too)(JJ much)))(SBAR (WHNP-1 (-NONE- 0))(IN for)(S (NP-SBJ (DT the)(JJ rational)(NN mind))(VP (TO to)(VP (VB absorb)(NP (-NONE- *T*-1)))))))(-LRB- -LRB-)(ADJP (RB too)(JJ intense))(, ,)(ADJP (RB too)(JJ threatening))(, ,)(ADJP (RB too)(`` ')(JJ real)('' '))(-RRB- -RRB-)))(CC yet)(VP (MD can)(RB not)(VP (VB be)(VP (VBN rejected)(NP (-NONE- *-2))))))))(, ,)(ADVP (RB then))(NP-SBJ-3 (PRP it))(VP (VP (VBZ leaves)(NP (DT the)(NN consciousness)))(CC and)(VP (VBZ comes)(S (NP-SBJ (-NONE- *PRO*-3))(VP (TO to)(VP (VB exist)(PP-LOC (IN on)(NP (DT a)(JJ sublime)(NN level)))(PP-MNR (IN as)(NP (JJ pure)(NN surrealism)))))))))('' '')(-LRB- -LRB-)(NP (CD 13))(-RRB- -RRB-))(. .)))","Michael Gould states in Surrealism and the Cinema , `` If the vision revealed * is too much 0 for the rational mind to absorb *T*-1 ( too intense , too threatening , too ' real ' ) yet can not be rejected *-2 , then it leaves the consciousness and comes *PRO*-3 to exist on a sublime level as pure surrealism '' ( 13 ) ."
wb/eng/00/eng_0014,109,"(TOP (S (PP-TMP (IN At)(ADVP (RB last)))(, ,)(PP (PP (IN despite)(NP (NP (NNP Simon)(POS 's))(JJ holy)(NN strength)))(, ,)(CC and)(PP (IN for)(NP (NP (NNS reasons))(ADJP (RB not)(RB entirely)(JJ clear)))))(, ,)(NP-SBJ-1 (DT the)(NNP Devil))(VP (VBZ is)(ADJP-PRD (JJ able)(S (NP-SBJ (-NONE- *PRO*-1))(VP (TO to)(VP (VP (VB exert)(NP (PRP$ her)(JJ full)(NN power)))(CC and)(VP (VB whisk)(NP (PRP him))(ADVP-DIR (RB away)(PP (IN to)(NP (NP (NN hell))(: --)(NP (NP (DT a)(NML (NNP Greenwich)(NN village))(NN disco))(SBAR (WHADVP-2 (WRB where))(S (NP-SBJ (NNS trendies))(VP (VBP writhe)(CC and)(VBP grind)(PP-CLR (IN to)(`` ``)(NP (DT The)(NNP Radioactive)(NNP Flesh)))(ADVP-LOC (-NONE- *T*-2)))))))))))))))(. .)('' '')))","At last , despite Simon 's holy strength , and for reasons not entirely clear , the Devil is able *PRO*-1 to exert her full power and whisk him away to hell -- a Greenwich village disco where trendies writhe and grind to `` The Radioactive Flesh *T*-2 . ''"
wb/eng/00/eng_0010,8,"(TOP (S (NP-SBJ (NNP Haditha))(VP (VBZ is)(RB n't)(NP-PRD (NP (NNP Abu)(NNP Sifa))(SBAR (WHADVP-1 (WRB where))(, ,)(S (PP (VBG according)(PP (IN to)(NP (JJ Iraqi)(NNS police))))(, ,)(NP-SBJ (NP (NNP US)(NNS forces))(`` '')(PP (IN on)(NP (DT a)(NN rampage)))('' ''))(VP (VP (VBD executed)(NP (NP (DT a)(NN family))(PP (IN of)(NP (CD 11)))))(, ,)(ADVP-TMP (RB then))(VP (VP (VBD bombed)(NP (PRP$ their)(NN house)))(, ,)(VP (VBD burned)(NP (PRP$ their)(NNS cars)))(CC and)(VP (VBD slaughtered)(NP (PRP$ their)(NNS animals)))))(ADVP-LOC (-NONE- *T*-1))))))(. .)))","Haditha is n't Abu Sifa where , according to Iraqi police , US forces '' on a rampage '' executed a family of 11 , then bombed their house , burned their cars and slaughtered their animals *T*-1 ."
wb/eng/00/eng_0010,230,"(TOP (S (S-SBJ (NP-SBJ (-NONE- *PRO*))(VP (TO To)(VP (VB announce)(SBAR (SBAR (IN that)(S (NP-SBJ (EX there))(VP (MD must)(VP (VB be)(NP-PRD (NP (DT no)(NN criticism))(PP (IN of)(NP (DT the)(NN president))))))))(, ,)(CC or)(SBAR (IN that)(S (NP-SBJ-1 (PRP we))(VP (VBP are)(S (NP-SBJ (-NONE- *-1))(VP (TO to)(VP (VB stand)(PP-CLR (IN by)(NP-2 (DT the)(NN president)))(S-ADV (NP-SBJ (-NONE- *PRO*-2))(ADJP-PRD (JJ right)(CC or)(JJ wrong)))))))))))))(, ,)(VP (VP (VBZ is)(CONJP (RB not)(RB only))(ADJP-PRD (JJ unpatriotic)(, ,)(CC and)(JJ servile)))(, ,)(CC but)(VP (VBZ is)(ADJP-PRD (RB morally)(JJ treasonable)(PP (IN to)(NP (DT the)(JJ American)(NN public))))))(. .)))","*PRO* To announce that there must be no criticism of the president , or that we are *-1 to stand by the president *PRO*-2 right or wrong , is not only unpatriotic , and servile , but is morally treasonable to the American public ."
